,region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
44478,p48397,3,71631,98.778,757246.029,40098.782,717147.247,4.587,56.45
44479,p48397,3,71632,286.637,313445.07,36845.621,276599.449,0.345,76.165
44480,p48399,4,74642,1492.229,28109.165999999997,40990.077,-12880.911,1.139,208.232
44481,p48399,4,74643,744.787,26888.377,40144.235,-13255.858,0.944,204.678
44482,p48399,4,74644,1443.261,40113.952999999994,56100.511,-15986.558,3.995,218.001
44483,p48399,4,74645,1268.244,51699.235,66010.431,-14311.196,5.615,219.831
44484,p48399,4,75022,1105.866,40230.627,55267.229,-15036.602,3.936,215.512
44485,p48399,4,75023,1016.576,85282.922,81547.542,3735.38,11.122,213.87
44486,p48399,4,75024,921.64,48632.753,59836.893,-11204.14,4.814,231.344
44487,p48399,4,75025,1406.404,37511.509,47287.858,-9776.349,2.241,233.384
44488,p48399,4,75402,1046.53,31750.026999999995,45548.433,-13798.406,2.015,219.117
44489,p48399,4,75403,1079.559,50034.791,63480.469,-13445.678,5.743,227.765
44490,p48399,4,75404,1725.907,72621.677,82886.775,-10265.098,11.574,242.441
44491,p48399,4,75405,2091.2,33131.515,42679.402,-9547.887,1.356,244.576
44492,p48399,4,75782,519.657,48647.02399999999,68792.108,-20145.084,13.675,226.426
44493,p48399,4,75783,832.085,75005.90699999999,56067.003,18938.904,4.029,236.019
44494,p48399,4,75784,2398.934,30254.413999999997,36974.064,-6719.65,0.36,257.06
44495,p48399,4,75785,2765.868,35479.584,43794.749,-8315.165,1.515,262.82
44496,p48399,4,76162,135.698,48648.948,57157.028,-8508.08,4.268,228.72
44497,p48399,4,76163,719.762,47169.66,52610.391,-5440.731,3.505,237.753
44498,p48399,4,76164,2419.013,73227.835,84441.08,-11213.245,11.883,245.452
44499,p48399,4,76165,3474.01,82524.832,89219.738,-6694.906,13.978,260.965
44500,p48401,2,74685,1066.864,57150.375,46779.229,10371.146,2.017,61.554
44501,p48401,2,75065,1134.639,40278.368,33676.515,6601.853,2.816,77.15
44502,p48401,2,75445,1390.187,49759.753000000004,41651.192,8108.561,0.72,85.706
44503,p48401,2,75446,1100.597,78809.762,70498.448,8311.314,6.928,121.122
44504,p48401,3,73923,626.365,64661.906,35713.663,28948.243,0.09,54.741
44505,p48401,3,73924,844.084,54101.799,41176.693,12925.106,1.034,49.063
44506,p48401,3,73925,808.641,62371.277,46128.11,16243.167,1.468,37.273
44507,p48401,3,74303,797.13,68929.786,38608.195,30321.591,3.846,62.319
44508,p48401,3,74304,894.88,112348.012,38306.572,74041.44,0.345,55.49
44509,p48401,3,74305,966.944,69613.35800000001,50149.593,19463.765,2.452,49.661
44510,p48401,3,74683,1055.77,105471.26,81578.575,23892.685,16.26,62.319
44511,p48401,3,74684,682.438,112575.291,71806.811,40768.48,5.767,63.644
44512,p48401,3,75063,1198.751,82385.70300000001,74804.929,7580.774,7.407,93.651
44513,p48401,3,75064,1064.767,62780.186,55117.265,7662.921,2.989,83.886
44514,p48401,3,75443,988.897,50953.276,45884.636,5068.64,1.813,107.364
44515,p48401,3,75444,1074.234,46022.299,38607.279,7415.02,0.435,91.439
44516,p48403,2,76591,1266.617,103931.948,102160.346,1771.602,14.599,187.908
44517,p48403,2,76971,1147.941,51407.625,49971.846,1435.779,1.657,199.82
44518,p48403,2,76972,418.176,65960.913,64286.184,1674.729,3.287,211.481
44519,p48403,2,77350,2103.116,112161.45800000001,104283.206,7878.252,15.655,187.908
44520,p48403,2,77351,1673.637,83287.286,72206.779,11080.507,7.903,227.72
44521,p48403,2,77352,830.748,78191.752,67044.029,11147.723,6.823,227.72
44522,p48403,2,77730,2346.201,82235.193,66027.425,16207.768,6.463,215.929
44523,p48403,2,77731,1538.845,96417.678,85143.079,11274.599,10.26,227.72
44524,p48403,2,77732,506.146,61026.447,50857.054,10169.393,1.806,216.79
44525,p48403,2,78110,1218.918,94274.93100000001,77283.425,16991.506,8.368,215.929
44526,p48403,2,78111,1570.892,73807.80900000001,57851.453,15956.356,2.526,206.43
44527,p48403,2,78112,1234.121,57373.344,51752.547,5620.797,1.791,203.259
44528,p48403,2,78113,957.062,90279.481,85929.64,4349.841,6.456,187.094
44529,p48405,2,76588,1283.04,93068.15599999999,95464.036,-2395.88,11.594,151.617
44530,p48405,2,76589,1389.741,45679.519,40050.256,5629.263,2.756,174.626
44531,p48405,2,76968,1453.459,71495.03,63528.666,7966.364,3.389,158.029
44532,p48405,2,76969,1413.137,84242.77100000001,61502.237,22740.534,5.829,181.004
44533,p48405,2,76970,1740.546,48989.43,45894.646,3094.784,3.538,187.908
44534,p48405,2,77348,703.354,120459.15400000001,100587.482,19871.672,12.514,207.94
44535,p48405,2,77349,1461.46,126534.353,114488.437,12045.916,17.498,181.004
44536,p48405,2,77728,669.795,56980.447,29817.622,27162.825,1.679,207.94
44537,p48405,2,77729,1779.169,67324.943,53666.154,13658.789,2.166,218.098
44538,p48405,2,78109,959.65,134162.909,104781.683,29381.226,9.696,218.893
44539,p48407,2,79620,1891.934,84375.71100000001,62582.783,21792.928,6.224,217.357
44540,p48407,2,79621,681.372,162105.615,99524.983,62580.632,11.737,217.357
44541,p48407,2,80000,1554.665,124439.467,103107.937,21331.53,20.108,202.133
44542,p48407,2,80001,613.203,162359.518,129746.458,32613.06,13.957,168.435
44543,p48407,2,80380,1638.201,103194.309,81126.727,22067.582,5.913,174.22
44544,p48407,2,80381,1419.636,120513.10699999999,43943.418,76569.689,1.012,168.435
44545,p48407,2,80382,803.5,96863.17300000001,65163.989,31699.184,6.898,156.606
44546,p48407,2,80760,1976.129,129993.438,72723.752,57269.686,8.83,164.731
44547,p48407,2,80761,840.082,120763.88,88488.769,32275.111,10.29,156.606
44548,p48407,2,80762,1430.061,117563.61,64063.697,53499.913,3.644,149.997
44549,p48407,2,80763,412.927,122748.37599999999,77073.078,45675.298,4.094,136.878
44550,p48407,2,81140,1697.412,135603.679,36142.474,99461.205,0.127,140.924
44551,p48407,2,81141,807.394,116839.13,72217.356,44621.774,4.563,129.623
44552,p48407,2,81142,1058.654,114711.573,52860.844,61850.729,4.73,116.032
44553,p48409,3,89859,488.7,158956.769,75844.896,83111.873,9.415,191.462
44554,p48409,3,89861,1335.347,123477.149,49407.677,74069.472,2.827,255.608
44555,p48409,3,89862,1940.94,89089.542,31718.615,57370.927,3.356,259.935
44556,p48409,3,89863,732.238,65363.584,39051.263,26312.321,0.764,270.141
44557,p48409,3,90240,583.183,128493.95300000001,47584.622,80909.331,2.471,208.862
44558,p48409,3,90241,923.932,145888.312,38351.617,107536.695,0.63,241.497
44559,p48409,3,90621,227.172,246281.198,44103.198,202178.0,1.4,231.714
44560,p48409,3,90622,432.648,140708.055,50654.946,90053.109,3.073,246.523
44561,p48409,4,89860,1262.086,111488.796,48023.455,63465.341,2.467,197.12
44562,p48409,4,90242,596.384,173062.93099999998,49300.432,123762.499,2.561,249.475
44563,p48409,4,90243,464.733,150627.827,48695.223,101932.604,7.488,262.359
44564,p48409,4,90244,757.57,105966.891,44087.814,61879.077,1.754,276.319
44565,p48409,4,90623,391.771,211625.703,37670.282,173955.421,0.435,269.707
44566,p48409,4,90624,418.775,231674.34600000002,22313.235,209361.111,1.335,276.904
44567,p48409,4,90625,107.639,272900.96400000004,42187.489,230713.475,12.652,281.774
44568,p48411,4,77310,2046.806,100552.095,101408.791,-856.696,23.851,316.983
44569,p48411,4,77311,2260.707,106837.114,111441.34,-4604.226,21.21,288.258
44570,p48411,4,77312,2248.973,110022.848,110650.112,-627.264,26.624,280.771
44571,p48411,4,77313,1782.248,76800.81,74877.858,1922.952,15.892,248.363
44572,p48411,4,77690,1942.546,143713.021,133143.426,10569.595,27.714,243.199
44573,p48411,4,77691,1868.048,127741.367,117421.612,10319.755,28.522,280.771
44574,p48411,4,77692,1799.095,76506.023,76941.812,-435.789,17.318,280.771
44575,p48411,4,77693,1495.687,67089.977,60330.172,6759.805,10.332,280.771
44576,p48411,4,78070,3281.683,129232.578,119066.329,10166.249,22.88,242.839
44577,p48411,4,78071,2429.936,132917.858,117317.212,15600.646,27.127,280.771
44578,p48411,4,78072,1763.537,86929.73999999999,73134.412,13795.328,14.883,280.771
44579,p48411,4,78073,1774.063,58754.770000000004,27808.552,30946.218,2.285,280.771
44580,p48411,4,78074,2037.586,85636.809,69342.912,16293.897,11.117,280.771
44581,p48411,4,78450,2326.923,127411.616,115781.806,11629.81,21.294,234.254
44582,p48411,4,78451,2615.346,146284.647,129971.512,16313.135,30.118,280.771
44583,p48411,4,78452,2893.854,120576.642,93133.812,27442.83,19.209,280.771
44584,p48411,4,78453,2644.719,98899.655,74449.552,24450.103,14.05,280.771
44585,p48411,4,78454,1579.743,116471.56199999999,88631.362,27840.2,18.692,280.771
44586,p48411,4,78830,2607.576,139183.10499999998,111195.665,27987.44,20.012,220.242
44587,p48411,4,78831,2391.41,157999.824,126431.571,31568.253,28.379,155.74
44588,p48411,4,78832,3154.114,156349.937,130715.717,25634.22,25.543,138.399
44589,p48411,4,78833,2028.848,159164.854,116293.362,42871.492,26.316,280.771
44590,p48411,4,78834,2878.365,156147.225,128093.112,28054.113,29.053,280.771
44591,p48411,4,78835,1799.45,136763.189,96010.641,40752.548,19.244,132.103
44592,p48413,4,78436,2907.818,63621.151,47494.205,16126.946,2.25,217.225
44593,p48413,4,78437,2332.75,78893.573,51480.211,27413.362,3.197,234.997
44594,p48413,4,78438,2222.154,67299.978,44494.216,22805.762,5.513,249.332
44595,p48413,4,78439,3063.243,55576.354999999996,43842.663,11733.692,5.488,254.062
44596,p48413,4,78440,3723.24,69476.836,49989.712,19487.124,7.657,266.55
44597,p48413,4,78441,3988.24,100614.35999999999,84210.112,16404.248,19.177,266.55
44598,p48413,4,78815,3618.998,110798.664,91597.034,19201.63,15.831,204.413
44599,p48413,4,78816,2427.0,116571.446,88947.155,27624.291,14.068,217.225
44600,p48413,4,78817,2660.674,112511.626,88813.951,23697.675,14.559,234.997
44601,p48413,4,78818,2440.124,73753.826,46694.355,27059.471,2.002,266.325
44602,p48413,4,78819,3696.006,63478.493,43797.704,19680.789,1.611,268.523
44603,p48413,4,78820,4033.44,94541.376,76079.012,18462.364,17.227,266.55
44604,p48413,4,78821,3597.929,123816.33,101592.652,22223.678,23.949,266.55
44605,p48413,4,79195,3035.205,99485.305,94154.643,5330.662,22.377,206.421
44606,p48413,4,79196,3226.543,134802.637,116439.343,18363.294,22.075,231.653
44607,p48413,4,79197,3053.713,104851.12599999999,82252.31,22598.816,11.114,278.979
44608,p48413,4,79198,2763.419,77068.65400000001,38678.482,38390.172,0.54,278.582
44609,p48413,4,79199,3414.176,83367.132,59995.741,23371.391,4.83,278.605
44610,p48413,4,79200,3878.572,76897.053,55205.968,21691.085,3.527,286.781
44611,p48413,4,79201,2815.685,100247.493,77702.194,22545.299,16.52,307.589
44612,p48413,4,79575,2565.128,77648.325,63097.487,14550.838,5.171,225.336
44613,p48413,4,79576,1912.233,99293.85699999999,80863.536,18430.321,10.923,235.728
44614,p48413,4,79577,2840.582,95140.214,73495.978,21644.236,8.036,277.993
44615,p48413,4,79578,2988.829,84805.535,53989.355,30816.18,3.635,281.283
44616,p48413,4,79579,3717.165,116259.008,86727.963,29531.045,12.516,289.547
44617,p48413,4,79580,3282.376,84666.62700000001,60314.576,24352.051,4.501,296.776
44618,p48413,4,79581,3467.936,60753.502,40933.504,19819.998,4.702,307.589
44619,p48415,5,71215,817.07,-768.0440000000017,25250.921,-26018.965,1.769,137.974
44620,p48415,5,71216,1549.587,3261.108,31074.995,-27813.887,3.02,123.715
44621,p48415,5,71217,2148.464,22246.811999999998,50103.638,-27856.826,2.377,136.62
44622,p48415,5,71218,1669.224,18586.108,45225.068,-26638.96,5.908,147.325
44623,p48415,5,71595,1548.423,22843.482,52313.407,-29469.925,8.185,114.327
44624,p48415,5,71596,609.797,1640.9569999999985,25902.957,-24262.0,1.887,113.759
44625,p48415,5,71597,2421.371,26660.938000000002,53778.175,-27117.237,3.266,112.635
44626,p48415,5,71598,2649.577,30983.694000000003,57810.658,-26826.964,9.095,147.325
44627,p48415,5,71975,1314.798,-1826.7389999999978,28760.916,-30587.655,2.52,106.379
44628,p48415,5,71976,579.951,69201.448,35969.523,33231.925,3.939,101.987
44629,p48415,5,71977,1105.361,22517.010000000002,40411.493,-17894.483,0.9,96.177
44630,p48415,5,71978,2441.392,50026.728,76512.695,-26485.967,16.896,113.576
44631,p48415,5,72355,1697.875,25780.242,54128.878,-28348.636,8.509,108.036
44632,p48415,5,72356,1894.662,17073.791000000005,39853.266,-22779.475,0.779,87.167
44633,p48415,5,72357,1878.532,13517.535,36624.523,-23106.988,4.199,79.901
44634,p48415,5,72358,410.931,13082.353,36638.121,-23555.768,0.27,97.43
44635,p48417,4,71227,1933.211,25803.841999999997,43015.679,-17211.837,1.35,221.807
44636,p48417,4,71228,1963.461,51305.10999999999,69047.093,-17741.983,11.129,221.389
44637,p48417,4,71229,2178.888,83440.58899999999,98390.525,-14949.936,17.256,238.769
44638,p48417,4,71230,2024.097,71882.235,82191.872,-10309.637,10.725,248.904
44639,p48417,4,71607,1911.941,32360.696999999996,49163.149,-16802.452,2.384,217.04
44640,p48417,4,71608,2442.628,44477.572,59527.364,-15049.792,9.739,230.339
44641,p48417,4,71609,2150.442,57581.17,69212.412,-11631.242,13.474,219.887
44642,p48417,4,71610,2721.15,27291.369,36806.21,-9514.841,0.255,241.001
44643,p48417,4,71987,2265.194,43308.37,55375.853,-12067.483,4.069,206.183
44644,p48417,4,71988,1943.051,22969.259,31656.584,-8687.325,2.899,230.339
44645,p48417,4,71989,1597.537,42110.602,39856.252,2254.35,4.612,219.887
44646,p48417,4,71990,2169.93,69462.04699999999,76487.132,-7025.085,16.505,219.887
44647,p48417,4,72367,2937.66,25598.355000000003,36361.544,-10763.189,0.217,197.102
44648,p48417,4,72368,1881.088,55960.862,65350.44,-9389.578,5.491,207.042
44649,p48417,4,72369,1760.932,64428.236,69424.072,-4995.836,13.347,219.887
44650,p48417,4,72370,2370.502,86181.819,90205.072,-4023.253,20.807,219.887
44651,p48417,4,72747,2379.513,18071.798000000003,23295.985,-5224.187,1.394,206.746
44652,p48417,4,72748,517.727,33569.598,41111.768,-7542.17,4.836,223.19
44653,p48417,4,72749,750.607,62138.515999999996,66559.268,-4420.752,12.574,223.19
44654,p48417,4,72750,2076.143,88046.494,91755.034,-3708.54,15.307,242.027
44655,p48419,2,75447,1291.096,65046.307,42983.141,22063.166,0.854,130.832
44656,p48419,2,75448,1234.361,78356.429,61809.189,16547.24,6.428,148.21
44657,p48419,2,75449,1313.063,83007.26,72245.708,10761.552,4.126,174.756
44658,p48419,2,75450,941.674,96964.918,86590.14,10374.778,6.596,180.591
44659,p48419,2,75827,1092.13,97383.357,92582.466,4800.891,7.561,131.363
44660,p48419,2,75828,1464.284,95761.085,81702.175,14058.91,9.708,164.403
44661,p48419,2,75829,1057.045,94763.523,40684.015,54079.508,3.206,164.403
44662,p48419,2,75830,896.535,113375.96800000001,103567.815,9808.153,14.748,164.403
44663,p48419,2,75831,507.943,64390.242,61276.001,3114.241,3.036,218.12
44664,p48419,2,76207,1035.722,70514.433,64191.218,6323.215,3.259,132.455
44665,p48419,2,76208,1289.041,99059.12,95017.084,4042.036,12.448,172.443
44666,p48419,2,76209,1306.303,54254.373,46712.031,7542.342,1.335,188.875
44667,p48419,2,76210,1583.65,50349.668,43991.915,6357.753,1.018,202.966
44668,p48419,2,76211,591.062,94217.273,89437.247,4780.026,6.097,212.688
44669,p48419,2,76590,1310.012,84700.032,81613.706,3086.326,8.727,187.908
44670,p48421,4,57150,1547.762,74596.60399999999,102152.924,-27556.32,17.016,381.07
44671,p48421,4,57530,1719.808,28263.617000000002,53356.324,-25092.707,5.496,381.07
44672,p48421,4,57531,2221.395,48673.17300000001,73849.933,-25176.76,9.21,371.995
44673,p48421,4,57532,2814.651,46181.158,74425.633,-28244.475,9.061,371.995
44674,p48421,4,57533,1134.859,53032.603,80579.39,-27546.787,6.575,387.417
44675,p48421,4,57910,1231.561,28556.585000000003,43335.321,-14778.736,3.827,382.248
44676,p48421,4,57911,1618.31,43715.679000000004,66642.833,-22927.154,7.916,371.995
44677,p48421,4,57912,1268.92,42940.672,64782.733,-21842.061,7.556,371.995
44678,p48421,4,58290,1096.034,70995.295,93985.421,-22990.126,15.347,382.248
44679,p48421,4,58291,1827.732,49719.03,74532.727,-24813.697,9.684,349.727
44680,p48421,4,58292,1570.175,17115.044,43424.141,-26309.097,1.065,358.333
44681,p48421,4,58669,1125.493,25512.589000000004,43275.406,-17762.817,3.929,352.716
44682,p48421,4,58670,1379.076,57325.056,79334.47,-22009.414,6.522,346.245
44683,p48421,4,58671,998.43,22293.94,44263.227,-21969.287,3.977,349.727
44684,p48421,4,58672,714.586,47476.094,68550.769,-21074.675,4.717,342.784
44685,p48421,5,57909,2015.354,59167.99699999999,80553.021,-21385.024,10.68,382.248
44686,p48421,5,58289,1465.629,72718.76800000001,95523.266,-22804.498,15.449,352.716
44687,p48423,3,72778,738.943,90860.564,59134.727,31725.837,3.849,130.762
44688,p48423,3,72779,578.725,68062.49799999999,40605.92,27456.578,0.996,120.529
44689,p48423,3,73158,829.685,76022.227,40066.157,35956.07,0.689,158.766
44690,p48423,3,73159,570.477,168650.57400000002,36850.23,131800.344,0.307,121.751
44691,p48423,3,73160,644.048,86752.179,53106.318,33645.861,2.893,100.576
44692,p48423,3,73161,926.064,106530.77,82275.994,24254.776,13.264,92.454
44693,p48423,3,73162,744.46,87656.505,65229.381,22427.124,7.61,45.254
44694,p48423,3,73539,534.0,120077.814,55510.346,64567.468,7.07,127.91
44695,p48423,3,73540,462.901,212565.052,34533.464,178031.588,2.676,94.26
44696,p48423,3,73541,833.524,67756.924,37266.077,30490.847,0.27,82.404
44697,p48423,3,73542,982.652,96944.24100000001,70512.732,26431.509,6.176,70.124
44698,p48423,3,73919,364.893,132609.206,50280.015,82329.191,2.638,112.305
44699,p48423,3,73920,267.728,617478.303,28251.889,589226.414,1.416,106.258
44700,p48423,3,73921,485.68,114515.847,42013.439,72502.408,4.442,87.414
44701,p48423,3,73922,892.4,81153.746,53528.939,27624.807,3.119,82.373
44702,p48423,3,74299,391.977,145322.077,36151.815,109170.262,3.296,117.09
44703,p48423,3,74300,448.374,176256.192,41732.119,134524.073,3.911,116.116
44704,p48423,3,74301,397.003,112487.763,39347.476,73140.287,0.726,91.915
44705,p48423,3,74302,808.014,92165.818,66738.305,25427.513,9.542,86.945
44706,p48425,3,73901,547.709,118126.27399999999,36903.393,81222.881,0.307,123.352
44707,p48425,3,74281,1066.909,172718.87699999998,78510.795,94208.082,15.351,198.864
44708,p48425,4,74280,1163.507,157148.526,71976.063,85172.463,12.342,189.776
44709,p48427,4,94790,3889.201,74749.485,85672.776,-10923.291,12.287,443.404
44710,p48427,4,94791,4244.401,93808.38399999999,107999.852,-14191.468,26.454,504.063
44711,p48427,4,94792,4591.931,89684.081,99128.652,-9444.571,24.217,504.063
44712,p48427,4,94793,4562.107,121291.97799999999,114314.752,6977.226,28.989,504.063
44713,p48427,4,94794,4158.354,140216.709,127454.451,12762.258,26.616,398.262
44714,p48427,4,95169,3373.017,28134.469000000005,42772.156,-14637.687,1.446,440.064
44715,p48427,4,95170,3112.364,55454.513999999996,61461.973,-6007.459,5.469,450.512
44716,p48427,4,95171,3694.578,63138.609,70391.752,-7253.143,15.145,504.063
44717,p48427,4,95172,4108.954,56198.100000000006,64647.152,-8449.052,12.697,504.063
44718,p48427,4,95173,3618.531,84003.405,81604.852,2398.553,19.314,504.063
44719,p48427,4,95174,3413.838,100530.666,88589.722,11940.944,21.235,488.463
44720,p48427,4,95548,1224.17,27586.88,29414.114,-1827.234,2.421,457.789
44721,p48427,4,95549,3207.237,49555.297999999995,54581.518,-5026.22,3.644,457.773
44722,p48427,4,95550,2805.257,44488.437000000005,38385.745,6102.692,0.636,461.82
44723,p48427,4,95551,3809.695,57398.629,54090.402,3308.227,8.572,504.063
44724,p48427,4,95552,3112.092,33244.268000000004,31804.952,1439.316,3.172,504.063
44725,p48427,4,95553,3184.208,66141.465,59426.297,6715.168,10.976,507.943
44726,p48427,4,95554,2852.988,69577.125,56064.962,13512.163,9.715,488.463
44727,p48427,4,95929,2353.752,95067.777,36014.749,59053.028,0.18,467.721
44728,p48427,4,95930,2123.157,76317.051,35333.359,40983.692,3.808,472.454
44729,p48427,4,95931,2440.479,65825.66500000001,35531.809,30293.856,0.09,480.868
44730,p48427,4,95932,2951.533,64531.241,51396.237,13135.004,7.794,507.943
44731,p48427,4,95933,2344.212,66577.807,42565.897,24011.91,5.814,507.943
44732,p48427,4,96310,136.29,162076.61800000002,39209.939,122866.679,7.651,481.852
44733,p48427,4,96311,521.823,152118.048,46126.33,105991.718,1.251,501.544
44734,p48427,4,96312,2289.568,133511.038,49277.858,84233.18,7.412,513.712
44735,p48427,4,96313,2611.351,120148.425,56545.909,63602.516,4.445,495.989
44736,p48427,4,96692,278.435,136358.46600000001,47780.958,88577.508,6.205,513.712
44737,p48429,4,71231,2250.551,43029.558,53070.087,-10040.529,3.476,257.307
44738,p48429,4,71611,2409.285,57037.613,66521.791,-9484.178,6.05,249.848
44739,p48429,4,71612,2554.272,56640.725,61466.712,-4825.987,10.4,242.094
44740,p48429,4,71613,2369.147,34934.888999999996,37126.126,-2191.237,4.19,219.954
44741,p48429,4,71614,1907.528,77399.881,61548.58,15851.301,4.96,216.42
44742,p48429,4,71991,1470.937,76762.807,75496.212,1266.595,15.333,242.094
44743,p48429,4,71992,1639.608,61750.460999999996,28545.512,33204.949,1.866,242.094
44744,p48429,4,71993,1837.495,48840.783,48101.366,739.417,6.556,233.478
44745,p48429,4,71994,1912.442,68251.489,55061.016,13190.473,7.276,233.478
44746,p48429,4,72371,2389.136,77869.95999999999,83400.112,-5530.152,18.224,242.094
44747,p48429,4,72372,2292.73,41060.43,45305.061,-4244.631,1.797,254.931
44748,p48429,4,72373,2248.252,53222.66,59690.64,-6467.98,9.955,234.775
44749,p48429,4,72374,2158.032,66921.04000000001,62022.54,4898.5,10.517,234.775
44750,p48429,4,72751,2750.142,89847.074,99946.555,-10099.481,21.888,290.846
44751,p48429,4,72752,1984.52,53668.844,61007.079,-7338.235,4.972,295.716
44752,p48429,4,72753,2288.631,41664.464,51745.01,-10080.546,2.595,294.968
44753,p48429,4,72754,1868.003,91491.875,81519.763,9972.112,9.591,250.693
44754,p48431,5,74634,1941.922,20741.585,29908.222,-9166.637,2.682,85.267
44755,p48431,5,74635,2459.67,52392.163,60433.382,-8041.219,9.882,85.267
44756,p48431,5,74636,1607.617,49942.103,67799.538,-17857.435,5.91,113.565
44757,p48431,5,75014,1550.04,63214.686,64784.752,-1570.066,11.155,85.267
44758,p48431,5,75015,1817.336,49172.519,44839.38,4333.139,1.837,98.108
44759,p48431,5,75016,1816.454,40223.759000000005,35000.008,5223.751,0.0,112.289
44760,p48431,5,75394,1741.312,68987.10100000001,72386.024,-3398.923,16.066,107.429
44761,p48431,5,75395,1557.796,95135.413,87944.639,7190.774,13.387,93.903
44762,p48431,5,75396,1454.48,72102.117,70208.509,1893.608,13.881,120.574
44763,p48431,5,75774,2187.136,74605.467,73118.664,1486.803,16.119,107.429
44764,p48431,5,75775,1737.69,131136.845,126108.542,5028.303,24.95,113.475
44765,p48431,5,75776,1491.873,89670.65299999999,88161.416,1509.237,14.387,149.98
44766,p48431,5,76153,3279.13,86465.201,80320.474,6144.727,18.175,107.429
44767,p48431,5,76154,3235.268,99323.981,99352.384,-28.403,22.999,107.429
44768,p48431,5,76155,2547.686,130718.054,128851.542,1866.512,25.981,150.467
44769,p48431,5,76156,1850.755,97450.16900000001,89495.482,7954.687,14.536,150.467
44770,p48433,4,69700,1684.452,14531.030999999999,39048.88,-24517.849,0.636,242.803
44771,p48433,4,69701,2849.408,51535.994,73763.568,-22227.574,8.241,254.046
44772,p48433,4,69702,2171.205,17740.424000000003,40800.042,-23059.618,1.027,301.138
44773,p48433,4,69703,1830.661,59164.02100000001,82801.926,-23637.905,10.828,300.688
44774,p48433,4,70080,2995.711,52239.091,74498.356,-22259.265,8.53,252.532
44775,p48433,4,70081,3603.867,15936.937000000002,36395.088,-20458.151,0.217,260.323
44776,p48433,4,70082,1977.055,17361.135000000002,38985.908,-21624.773,0.63,288.646
44777,p48433,4,70083,2135.058,61508.012,83965.513,-22457.501,12.042,262.867
44778,p48433,4,70460,2171.577,52039.10900000001,76269.869,-24230.76,15.645,183.495
44779,p48433,4,70461,1956.857,51104.337999999996,74183.234,-23078.896,8.164,282.401
44780,p48433,4,70462,1380.933,31286.035999999996,46454.251,-15168.215,2.129,275.387
44781,p48433,4,70463,933.824,15183.206999999999,35000.024,-19816.817,0.0,263.407
44782,p48433,4,70840,1858.302,36586.463,62181.839,-25595.376,9.621,183.495
44783,p48433,4,70841,2553.457,47142.97200000001,70483.066,-23340.094,14.872,202.279
44784,p48433,4,70842,1847.784,44870.888,65362.549,-20491.661,12.226,202.369
44785,p48433,4,70843,2025.515,58291.145,79831.079,-21539.934,18.408,202.369
44786,p48435,4,79955,1942.821,83757.913,64924.892,18833.021,5.708,230.821
44787,p48435,4,79956,1974.861,61701.59,35532.075,26169.515,0.09,241.579
44788,p48435,4,79957,2255.117,96059.437,57640.569,38418.868,4.1,265.844
44789,p48435,4,79958,2053.587,117271.527,73095.041,44176.486,7.704,269.659
44790,p48435,4,79959,3702.22,153246.97,103496.836,49750.134,19.318,271.413
44791,p48435,4,79960,3961.052,104770.861,68420.814,36350.047,14.12,307.589
44792,p48435,4,79961,3437.982,82807.386,51586.154,31221.232,7.191,307.589
44793,p48435,4,80335,1361.055,108450.125,100768.337,7681.788,16.97,236.635
44794,p48435,4,80336,2040.491,107402.23999999999,84812.996,22589.244,10.896,251.505
44795,p48435,4,80337,1553.463,80992.477,46865.424,34127.053,1.949,266.701
44796,p48435,4,80338,2726.548,117372.911,83502.28,33870.631,9.987,265.673
44797,p48435,4,80339,3728.109,152688.547,116310.252,36378.295,22.079,262.787
44798,p48435,4,80340,2886.442,123930.677,98648.754,25281.923,23.11,307.589
44799,p48435,4,80341,2450.928,114805.916,88726.054,26079.862,18.86,307.589
44800,p48435,4,80715,1062.036,141176.196,131357.416,9818.78,25.27,278.082
44801,p48435,4,80716,1347.824,100382.258,82404.22,17978.038,17.952,292.119
44802,p48435,4,80717,1253.03,61512.534999999996,36087.988,25424.547,0.127,278.659
44803,p48435,4,80718,2410.191,118281.675,86648.22,31633.455,18.557,292.119
44804,p48435,4,80719,3287.172,147665.281,123179.093,24486.188,24.158,279.814
44805,p48435,4,80720,2649.591,174279.818,150676.368,23603.45,29.585,331.929
44806,p48435,4,80721,2017.287,132047.0,108631.383,23415.617,18.287,232.328
44807,p48435,4,81095,1124.626,118975.546,106371.58,12603.966,23.693,292.119
44808,p48435,4,81096,1744.708,86899.366,65405.82,21493.546,11.651,292.119
44809,p48435,4,81097,2783.774,57278.439,25364.96,31913.479,1.844,292.119
44810,p48435,4,81098,3049.927,96623.864,69154.72,27469.144,12.806,292.119
44811,p48435,4,81099,3915.178,139633.32,105901.42,33731.9,24.549,292.119
44812,p48435,4,81100,3882.594,199882.43399999998,169826.346,30056.088,35.716,226.058
44813,p48435,4,81101,3629.376,165252.30200000003,135893.746,29358.556,25.461,226.058
44814,p48437,5,63990,562.581,61516.225999999995,73867.719,-12351.493,5.481,159.915
44815,p48437,5,63991,439.474,38031.13,58307.492,-20276.362,3.06,158.065
44816,p48437,5,63992,459.871,92617.227,115147.732,-22530.505,14.58,158.065
44817,p48437,5,64370,674.995,47270.833,69135.163,-21864.33,4.59,148.562
